,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
5704,뚝섬로32길(7),37.5343686,127.0668948,37.534,127.0667265,37.534,127.0667265,0.4261832545990992
5705,뚝섬로22길(16),37.5356184,127.0612713,37.5355664,127.0612434,37.5355664,127.0612434,0.4260757639768372
5706,뚝섬로22길(19),37.5355664,127.0612434,37.5356184,127.0612713,37.5356184,127.0612713,0.4260757639768372
5707,동일로10길(1),37.5375885,127.0640805,37.5381847,127.0634332,37.5384484,127.0631394,0.4259005637571111
5708,동일로10길(2),37.5384484,127.0631394,37.5381847,127.0634332,37.5375885,127.0640805,0.4259005637571111
5709,동일로76길(10),37.567981,127.0815846,37.5679366,127.0812857,37.5679366,127.0812857,0.425800427469012
5710,답십리로82길(3),37.5699727,127.0825471,37.5695488,127.0824714,37.5695488,127.0824714,0.4256841161200427
5711,강변역로(0),37.5380882,127.0908256,37.5381138,127.0903176,37.5381345,127.0899941,0.42557276668781013
5712,면목로(29),37.5675947,127.0821861,37.5671595,127.0819519,37.5671595,127.0819519,0.42546246370335367
5713,자양번영로(1),37.5331998,127.0756803,37.532597,127.0755173,37.532597,127.0755173,0.4254246364254613
5714,뚝섬로22길(24),37.5341636,127.061645,37.5341289,127.0619956,37.5341289,127.0619956,0.4254102460047619
5715,용마산로(42),37.5617176,127.087275,37.56205,127.08721,37.56205,127.08721,0.42536943787798587
5716,답십리로82길(7),37.5695488,127.0824714,37.5699727,127.0825471,37.5699727,127.0825471,0.42518497764098623
5717,능동로3길(11),37.5335692,127.0665157,37.5333389,127.067397,37.5333166,127.0674823,0.42518497764098623
5718,동일로18길(3),37.5396241,127.0644904,37.5398535,127.0638334,37.5398535,127.0638334,0.42518497764098623
