0,1,2,3,4,5,6,7,8,9,10,11,12
천호대로103길,37.5596058,127.0754336,0시간 51분,1시간 3분,37.5600767,127.0757224,1시간 18분,1시간 18분,37.5600767,127.0757224,1시간 18분,1시간 18분
동일로62길,37.5596058,127.0754336,0시간 51분,1시간 3분,37.559469,127.0757743,0시간 1분,0시간 1분,37.5593448,127.0760835,1시간 16분,1시간 42분
천호대로103길,37.5600767,127.0757224,1시간 18분,1시간 18분,37.5596058,127.0754336,0시간 51분,1시간 3분,37.5596058,127.0754336,0시간 51분,1시간 3분
면목로7길,37.5600767,127.0757224,1시간 18분,1시간 18분,37.5602236,127.0753425,1시간 6분,1시간 6분,37.5603091,127.0751215,1시간 14분,1시간 14분
천호대로104길,37.5571426,127.0755273,5시간 57분,5시간 57분,37.557098,127.0755618,3시간 58분,5시간 59분,37.5569684,127.075716,1시간 31분,2시간 54분
천호대로104길,37.5571426,127.0755273,5시간 57분,5시간 57분,37.5572127,127.0754749,8시간 46분,8시간 46분,37.5573317,127.075445,1시간 37분,1시간 37분
교차로,37.5440068,127.078993,3시간 36분,6시간 6분,37.5438596,127.0785027,0시간 00분,0시간 00분,37.5437036,127.0780215,4시간 13분,4시간 13분
교차로,37.5440068,127.078993,3시간 36분,6시간 6분,37.5446062,127.0791409,5시간 25분,5시간 38분,37.5448556,127.0788697,4시간 49분,6시간 8분
교차로,37.5440068,127.078993,3시간 36분,6시간 6분,37.5439957,127.0796215,3시간 35분,6시간 4분,37.5441274,127.0797729,3시간 36분,6시간 5분
교차로,37.5441274,127.0797729,3시간 36분,6시간 5분,37.5439625,127.0793696,3시간 31분,6시간 00분,37.5440068,127.078993,3시간 36분,6시간 6분
교차로,37.5392987,127.0790842,2시간 49분,5시간 9분,37.5393204,127.079333,2시간 59분,2시간 59분,37.5393204,127.079333,2시간 59분,2시간 59분
교차로,37.5392987,127.0790842,2시간 49분,5시간 9분,37.5390538,127.0784,7시간 23분,7시간 41분,37.5390847,127.0773582,7시간 2분,7시간 2분
교차로,37.5392987,127.0790842,2시간 49분,5시간 9분,37.5393552,127.0786962,1시간 22분,1시간 22분,37.5396467,127.078636,3시간 24분,3시간 24분
교차로,37.5298551,127.0868678,7시간 27분,7시간 27분,37.5291872,127.0867747,6시간 17분,6시간 17분,37.528999,127.086765,6시간 00분,6시간 1분
자양강변길,37.5298551,127.0868678,7시간 27분,7시간 27분,37.5297727,127.0868069,7시간 29분,7시간 31분,37.5288144,127.0866144,5시간 39분,5시간 39분
아차산로,37.5369709,127.0818654,0시간 50분,1시간 47분,37.5371136,127.0812538,0시간 43분,1시간 50분,37.5371136,127.0812538,0시간 43분,1시간 50분
교차로,37.5369709,127.0818654,0시간 50분,1시간 47분,37.5377079,127.0828003,0시간 00분,0시간 00분,37.5378272,127.0834188,3시간 15분,3시간 15분
자양로,37.537391,127.0835258,4시간 56분,4시간 56분,37.5375502,127.0834385,4시간 16분,4시간 16분,37.5375502,127.0834385,4시간 16분,4시간 16분
미가로,37.537391,127.0835258,4시간 56분,4시간 56분,37.537406,127.0836147,3시간 50분,3시간 50분,37.5376078,127.0844261,0시간 48분,0시간 48분
교차로,37.5367083,127.0840233,2시간 32분,2시간 54분,37.5368241,127.0838034,0시간 00분,0시간 00분,37.5370511,127.0835793,5시간 50분,5시간 50분
아차산로,37.5367083,127.0840233,2시간 32분,2시간 54분,37.5366911,127.0837679,2시간 56분,2시간 56분,37.5366801,127.0836348,2시간 48분,2시간 48분
아차산로,37.5367466,127.0828389,0시간 47분,1시간 44분,37.536763,127.0827563,0시간 48분,1시간 59분,37.5369709,127.0818654,0시간 50분,1시간 47분
자양로,37.5370511,127.0835793,5시간 50분,5시간 50분,37.5371111,127.0835699,5시간 39분,5시간 39분,37.5371111,127.0835699,5시간 39분,5시간 39분
교차로,37.5370985,127.0834308,6시간 9분,6시간 9분,37.5371111,127.0835699,5시간 39분,5시간 39분,37.5371111,127.0835699,5시간 39분,5시간 39분
교차로,37.5370985,127.0834308,6시간 9분,6시간 9분,37.5368434,127.0832226,0시간 00분,0시간 00분,37.5367466,127.0828389,0시간 47분,1시간 44분
자양로,37.5370985,127.0834308,6시간 9분,6시간 9분,37.5367661,127.0834778,0시간 3분,0시간 3분,37.5366727,127.0835045,1시간 22분,1시간 55분
자양로,37.5366337,127.0836461,3시간 1분,3시간 1분,37.5366801,127.0836348,2시간 48분,2시간 48분,37.5366801,127.0836348,2시간 48분,2시간 48분
아차산로,37.5366337,127.0836461,3시간 1분,3시간 1분,37.5366232,127.0835223,3시간 55분,3시간 55분,37.5366232,127.0835223,3시간 55분,3시간 55분
자양로,37.5361841,127.0837867,5시간 10분,5시간 10분,37.5363375,127.0837371,4시간 2분,5시간 15분,37.5363375,127.0837371,4시간 2분,5시간 15분
자양로16길,37.5361841,127.0837867,5시간 10분,5시간 10분,37.536419,127.0849389,0시간 00분,0시간 00분,37.5368338,127.0850904,9시간 10분,9시간 10분
자양로,37.5363103,127.0836135,4시간 24분,5시간 11분,37.536232,127.0836367,4시간 45분,5시간 33분,37.536232,127.0836367,4시간 45분,5시간 33분
교차로,37.5363375,127.0837371,4시간 2분,5시간 15분,37.5363103,127.0836135,4시간 24분,5시간 11분,37.5363103,127.0836135,4시간 24분,5시간 11분
자양로,37.5363375,127.0837371,4시간 2분,5시간 15분,37.5364079,127.0837144,3시간 55분,4시간 32분,37.5365545,127.0836672,0시간 00분,0시간 00분
자양로,37.5365545,127.0836672,0시간 00분,0시간 00분,37.5366337,127.0836461,3시간 1분,3시간 1분,37.5366337,127.0836461,3시간 1분,3시간 1분
아차산로,37.5365545,127.0836672,0시간 00분,0시간 00분,37.5365691,127.0837985,0시간 00분,0시간 00분,37.5365919,127.0840117,0시간 00분,0시간 00분
자양로,37.5371111,127.0835699,5시간 39분,5시간 39분,37.537391,127.0835258,4시간 56분,4시간 56분,37.537391,127.0835258,4시간 56분,4시간 56분
아차산로,37.5366764,127.0832679,2시간 5분,2시간 31분,37.5366859,127.0832032,1시간 59분,2시간 40분,37.5366859,127.0832032,1시간 59분,2시간 40분
자양로,37.5366232,127.0835223,3시간 55분,3시간 55분,37.536546,127.0835437,4시간 28분,4시간 28분,37.536546,127.0835437,4시간 28분,4시간 28분
아차산로,37.5366232,127.0835223,3시간 55분,3시간 55분,37.5366217,127.0833572,3시간 20분,3시간 20분,37.5366764,127.0832679,2시간 5분,2시간 31분
아차산로,37.5366801,127.0836348,2시간 48분,2시간 48분,37.5366727,127.0835045,1시간 22분,1시간 55분,37.5366727,127.0835045,1시간 22분,1시간 55분
자양로,37.5366801,127.0836348,2시간 48분,2시간 48분,37.5367696,127.0836167,0시간 00분,0시간 00분,37.5370511,127.0835793,5시간 50분,5시간 50분
아차산로,37.5373803,127.0870797,8시간 44분,8시간 44분,37.5369082,127.0851955,9시간 10분,9시간 10분,37.5369082,127.0851955,9시간 10분,9시간 10분
아차산로,37.5373803,127.0870797,8시간 44분,8시간 44분,37.5374031,127.0873679,4시간 24분,4시간 24분,37.5374031,127.0873679,4시간 24분,4시간 24분
아차산로,37.5369082,127.0851955,9시간 10분,9시간 10분,37.5373803,127.0870797,8시간 44분,8시간 44분,37.5373803,127.0870797,8시간 44분,8시간 44분
아차산로,37.5369082,127.0851955,9시간 10분,9시간 10분,37.5369022,127.0850093,8시간 49분,8시간 49분,37.5369022,127.0850093,8시간 49분,8시간 49분
아차산로,37.5374551,127.0875762,6시간 23분,6시간 23분,37.5377901,127.0889198,5시간 59분,5시간 59분,37.537839,127.089116,7시간 46분,7시간 46분
아차산로,37.5375382,127.0875346,5시간 10분,5시간 43분,37.5375085,127.0874183,4시간 12분,4시간 15분,37.5375085,127.0874183,4시간 12분,4시간 15분
교차로,37.5375382,127.0875346,5시간 10분,5시간 43분,37.5374551,127.0875762,6시간 23분,6시간 23분,37.5374551,127.0875762,6시간 23분,6시간 23분
구의강변로,37.5326887,127.0917016,6시간 7분,6시간 7분,37.5325176,127.0917189,6시간 47분,6시간 47분,37.5325176,127.0917189,6시간 47분,6시간 47분
자양로4길,37.5326887,127.0917016,6시간 7분,6시간 7분,37.5329666,127.0924783,2시간 18분,3시간 18분,37.5329666,127.0924783,2시간 18분,3시간 18분
구의강변로,37.5326887,127.0917016,6시간 7분,6시간 7분,37.533,127.09167,2시간 17분,4시간 34분,37.5338736,127.0916212,2시간 28분,2시간 48분
구의강변로,37.5398068,127.0942051,2시간 24분,2시간 26분,37.5401059,127.0941004,1시간 30분,3시간 13분,37.5401059,127.0941004,1시간 30분,3시간 13분
교차로,37.5398068,127.0942051,2시간 24분,2시간 26분,37.5400649,127.0943227,2시간 6분,2시간 42분,37.5403492,127.0945026,1시간 48분,3시간 9분
구의강변로,37.5398068,127.0942051,2시간 24분,2시간 26분,37.5395997,127.09415,3시간 13분,3시간 13분,37.5392579,127.0940609,2시간 53분,2시간 53분
아차산로,37.5403492,127.0945026,1시간 48분,3시간 9분,37.54039,127.09457,1시간 49분,3시간 6분,37.54039,127.09457,1시간 49분,3시간 6분
아차산로,37.5403492,127.0945026,1시간 48분,3시간 9분,37.5401059,127.0941004,1시간 30분,3시간 13분,37.5401059,127.0941004,1시간 30분,3시간 13분
교차로,37.540813,127.096401,1시간 39분,2시간 54분,37.5410936,127.0962559,2시간 43분,4시간 36분,37.5413042,127.0963663,2시간 10분,2시간 37분
광나루로,37.540813,127.096401,1시간 39분,2시간 54분,37.541022,127.0961196,2시간 2분,3시간 54분,37.5411964,127.095933,1시간 54분,4시간 42분
아차산로49길,37.5401763,127.0842268,1시간 4분,1시간 4분,37.5399654,127.0841452,0시간 51분,0시간 51분,37.5399654,127.0841452,0시간 51분,0시간 51분
아차산로49길,37.5401763,127.0842268,1시간 4분,1시간 4분,37.5405464,127.0843793,1시간 12분,1시간 12분,37.5405464,127.0843793,1시간 12분,1시간 12분
교차로,37.5401763,127.0842268,1시간 4분,1시간 4분,37.5400975,127.0838334,1시간 8분,1시간 8분,37.5395638,127.0838777,0시간 00분,0시간 00분
아차산로49길,37.5387105,127.0842891,0시간 56분,0시간 56분,37.5386384,127.0842993,0시간 52분,0시간 52분,37.5386384,127.0842993,0시간 52분,0시간 52분
아차산로49길,37.5387105,127.0842891,0시간 56분,0시간 56분,37.5389969,127.0842589,0시간 55분,0시간 55분,37.5389969,127.0842589,0시간 55분,0시간 55분
Achasan-ro 49-gil,37.5387105,127.0842891,0시간 56분,0시간 56분,37.5389876,127.0840543,4시간 43분,5시간 26분,37.5389969,127.0842589,0시간 55분,0시간 55분
자양로,37.5407841,127.0834917,2시간 52분,2시간 58분,37.53996,127.08318,2시간 50분,2시간 56분,37.5396198,127.0832181,2시간 37분,2시간 41분
자양로,37.5407841,127.0834917,2시간 52분,2시간 58분,37.5408654,127.0835257,2시간 47분,2시간 47분,37.5411813,127.0836592,1시간 43분,3시간 29분
교차로,37.5407841,127.0834917,2시간 52분,2시간 58분,37.5407526,127.0836212,3시간 16분,3시간 16분,37.5405464,127.0843793,1시간 12분,1시간 12분
아차산로53길,37.539169,127.0857518,1시간 34분,1시간 34분,37.5393237,127.085737,1시간 5분,1시간 5분,37.5393237,127.085737,1시간 5분,1시간 5분
아차산로53길,37.539169,127.0857518,1시간 34분,1시간 34분,37.5379671,127.0858668,0시간 56분,0시간 56분,37.5379671,127.0858668,0시간 56분,0시간 56분
Achasan-ro 53-gil,37.539169,127.0857518,1시간 34분,1시간 34분,37.5391508,127.0849316,3시간 16분,3시간 16분,37.5391508,127.0849316,3시간 16분,3시간 16분
교차로,37.5393454,127.0840214,1시간 38분,2시간 5분,37.5395734,127.0840181,1시간 36분,3시간 9분,37.5395734,127.0840181,1시간 36분,3시간 9분
자양로22길,37.5395734,127.0840181,1시간 36분,3시간 9분,37.5395851,127.0841881,1시간 20분,1시간 20분,37.5395851,127.0841881,1시간 20분,1시간 20분
자양로22길,37.5395734,127.0840181,1시간 36분,3시간 9분,37.5395638,127.0838777,0시간 00분,0시간 00분,37.5395638,127.0838777,0시간 00분,0시간 00분
교차로,37.5395734,127.0840181,1시간 36분,3시간 9분,37.5393454,127.0840214,1시간 39분,2시간 6분,37.5393454,127.0840214,1시간 38분,2시간 5분
아차산로49길,37.5390972,127.0842468,1시간 42분,1시간 42분,37.5389969,127.0842589,0시간 55분,0시간 55분,37.5389969,127.0842589,0시간 55분,0시간 55분
아차산로49길,37.5390972,127.0842468,1시간 42분,1시간 42분,37.5395851,127.0841881,1시간 20분,1시간 20분,37.5395851,127.0841881,1시간 20분,1시간 20분
Achasan-ro 49-gil,37.5390972,127.0842468,1시간 42분,1시간 42분,37.5391123,127.0849347,3시간 57분,3시간 57분,37.5391123,127.0849347,3시간 57분,3시간 57분
아차산로49길,37.5405464,127.0843793,1시간 12분,1시간 12분,37.5401763,127.0842268,1시간 4분,1시간 4분,37.5401763,127.0842268,1시간 4분,1시간 4분
아차산로49길,37.5405464,127.0843793,1시간 12분,1시간 12분,37.5408056,127.0844852,2시간 00분,2시간 00분,37.5408056,127.0844852,2시간 00분,2시간 00분
교차로,37.5405464,127.0843793,1시간 12분,1시간 12분,37.5407526,127.0836212,3시간 16분,3시간 16분,37.5407841,127.0834917,2시간 52분,2시간 58분
자양로22길,37.5395638,127.0838777,0시간 00분,0시간 00분,37.5395734,127.0840181,1시간 36분,3시간 9분,37.5395734,127.0840181,1시간 36분,3시간 9분
자양로22길,37.5395638,127.0838777,0시간 00분,0시간 00분,37.5395286,127.083364,2시간 46분,2시간 51분,37.5395148,127.0832298,2시간 52분,2시간 52분
교차로,37.5395638,127.0838777,0시간 00분,0시간 00분,37.5402666,127.0838937,6시간 00분,6시간 00분,37.5401763,127.0842268,1시간 4분,1시간 4분
아차산로49길,37.5389969,127.0842589,0시간 55분,0시간 55분,37.5387105,127.0842891,0시간 56분,0시간 56분,37.5387105,127.0842891,0시간 56분,0시간 56분
Achasan-ro 49-gil,37.5389969,127.0842589,0시간 55분,0시간 55분,37.5387073,127.0840523,0시간 00분,0시간 00분,37.5387105,127.0842891,0시간 56분,0시간 56분
아차산로49길,37.5389969,127.0842589,0시간 55분,0시간 55분,37.5390972,127.0842468,1시간 42분,1시간 42분,37.5390972,127.0842468,1시간 42분,1시간 42분
아차산로51길,37.5391123,127.0849347,3시간 57분,3시간 57분,37.5388254,127.0849582,2시간 27분,2시간 33분,37.5388254,127.0849582,2시간 27분,2시간 33분
아차산로51길,37.5391123,127.0849347,3시간 57분,3시간 57분,37.5391508,127.0849316,3시간 16분,3시간 16분,37.5391508,127.0849316,3시간 16분,3시간 16분
Achasan-ro 49-gil,37.5391123,127.0849347,3시간 57분,3시간 57분,37.5390972,127.0842468,1시간 42분,1시간 42분,37.5390972,127.0842468,1시간 42분,1시간 42분
아차산로51길,37.5391508,127.0849316,3시간 16분,3시간 16분,37.5391123,127.0849347,3시간 57분,3시간 57분,37.5391123,127.0849347,3시간 57분,3시간 57분
아차산로51길,37.5391508,127.0849316,3시간 16분,3시간 16분,37.5392466,127.0849237,2시간 14분,2시간 14분,37.5392466,127.0849237,2시간 14분,2시간 14분
Achasan-ro 53-gil,37.5391508,127.0849316,3시간 16분,3시간 16분,37.539169,127.0857518,1시간 34분,1시간 34분,37.539169,127.0857518,1시간 34분,1시간 34분
구의로3길,37.5401373,127.0888259,0시간 50분,0시간 50분,37.5401753,127.0885565,1시간 14분,1시간 14분,37.5401753,127.0885565,1시간 14분,1시간 14분
교차로,37.5401373,127.0888259,0시간 50분,0시간 50분,37.5403697,127.0888939,1시간 24분,1시간 24분,37.5403697,127.0888939,1시간 24분,1시간 24분
구의로3길,37.5401373,127.0888259,0시간 50분,0시간 50분,37.5400664,127.0893268,0시간 28분,0시간 28분,37.5399534,127.0895584,1시간 58분,1시간 58분
교차로,37.5401373,127.0888259,0시간 50분,0시간 50분,37.5394525,127.0886673,0시간 00분,0시간 00분,37.5394874,127.0883892,1시간 26분,1시간 26분
구의로3길,37.540311,127.0875474,1시간 6분,1시간 6분,37.5402585,127.0879482,4시간 40분,4시간 40분,37.5402585,127.0879482,4시간 40분,4시간 40분
구의로3길,37.540311,127.0875474,1시간 6분,1시간 6분,37.5403923,127.0869701,0시간 00분,0시간 00분,37.5403923,127.0869701,0시간 00분,0시간 00분
자양로22길,37.540311,127.0875474,1시간 6분,1시간 6분,37.539814,127.0874395,0시간 18분,0시간 18분,37.539814,127.0874395,0시간 18분,0시간 18분
자양로22길,37.540311,127.0875474,1시간 6분,1시간 6분,37.5407561,127.0877749,1시간 7분,1시간 7분,37.5407561,127.0877749,1시간 7분,1시간 7분
아차산로57길,37.5394874,127.0883892,1시간 26분,1시간 26분,37.5398811,127.0884729,1시간 12분,1시간 12분,37.5398811,127.0884729,1시간 12분,1시간 12분
아차산로57길,37.5394874,127.0883892,1시간 26분,1시간 26분,37.5390925,127.0883052,1시간 12분,1시간 12분,37.5390925,127.0883052,1시간 12분,1시간 12분
교차로,37.5394874,127.0883892,1시간 26분,1시간 26분,37.5394525,127.0886673,0시간 00분,0시간 00분,37.5401373,127.0888259,0시간 50분,0시간 50분
자양로22길,37.539814,127.0874395,0시간 18분,0시간 18분,37.5398183,127.0875062,0시간 39분,0시간 39분,37.5398183,127.0875062,0시간 39분,0시간 39분
자양로22길,37.539814,127.0874395,0시간 18분,0시간 18분,37.5397487,127.0864326,0시간 53분,0시간 53분,37.5397487,127.0864326,0시간 52분,0시간 52분
자양로22길,37.539814,127.0874395,0시간 18분,0시간 18분,37.540311,127.0875474,1시간 6분,1시간 6분,37.540311,127.0875474,1시간 6분,1시간 6분
아차산로55길,37.5407438,127.0868484,1시간 9분,1시간 9분,37.5410325,127.086969,1시간 6분,1시간 6분,37.5410325,127.086969,1시간 6분,1시간 6분
아차산로55길,37.5407438,127.0868484,1시간 9분,1시간 9분,37.5404271,127.086716,1시간 37분,1시간 37분,37.5404271,127.086716,1시간 37분,1시간 37분
교차로,37.5407438,127.0868484,1시간 9분,1시간 9분,37.5409202,127.0861624,1시간 20분,1시간 20분,37.5409202,127.0861624,1시간 20분,1시간 20분
자양로22길,37.5398403,127.0878445,1시간 2분,1시간 2분,37.5398811,127.0884729,1시간 12분,1시간 12분,37.5398811,127.0884729,1시간 12분,1시간 12분
자양로22길,37.5398403,127.0878445,1시간 2분,1시간 2분,37.5398183,127.0875062,0시간 39분,0시간 39분,37.5398183,127.0875062,0시간 39분,0시간 39분
교차로,37.5398403,127.0878445,1시간 2분,1시간 2분,37.5402585,127.0879482,4시간 40분,4시간 40분,37.5402585,127.0879482,4시간 40분,4시간 40분
자양로26길,37.5403697,127.0888939,1시간 24분,1시간 24분,37.5404611,127.0886353,1시간 22분,1시간 22분,37.5404611,127.0886353,1시간 22분,1시간 22분
자양로26길,37.5403697,127.0888939,1시간 24분,1시간 24분,37.54012,127.0896,2시간 20분,2시간 20분,37.54012,127.0896,2시간 20분,2시간 20분
교차로,37.5403697,127.0888939,1시간 24분,1시간 24분,37.5401373,127.0888259,0시간 50분,0시간 50분,37.5401373,127.0888259,0시간 50분,0시간 50분
자양로26길,37.5412589,127.0863088,1시간 7분,1시간 7분,37.541306,127.0861715,0시간 00분,0시간 00분,37.541306,127.0861715,0시간 00분,0시간 00분
자양로26길,37.5412589,127.0863088,1시간 7분,1시간 7분,37.5411947,127.0864961,0시간 2분,0시간 2분,37.5411947,127.0864961,0시간 2분,0시간 2분
교차로,37.5412589,127.0863088,1시간 7분,1시간 7분,37.5409202,127.0861624,1시간 20분,1시간 20분,37.5409202,127.0861624,1시간 20분,1시간 20분
자양로22길,37.5396886,127.08563,0시간 4분,0시간 4분,37.5396939,127.0857016,1시간 17분,1시간 17분,37.5396939,127.0857016,1시간 17분,1시간 17분
자양로22길,37.5396886,127.08563,0시간 4분,0시간 4분,37.5396332,127.084892,1시간 53분,1시간 53분,37.5396332,127.084892,1시간 53분,1시간 53분
교차로,37.5396886,127.08563,0시간 4분,0시간 4분,37.540168,127.0858373,1시간 16분,1시간 16분,37.540168,127.0858373,1시간 16분,1시간 16분
자양로26길,37.5406522,127.0880779,0시간 55분,0시간 55분,37.5407561,127.0877749,1시간 7분,1시간 7분,37.5407561,127.0877749,1시간 7분,1시간 7분
자양로26길,37.5406522,127.0880779,0시간 55분,0시간 55분,37.5404611,127.0886353,1시간 22분,1시간 22분,37.5404611,127.0886353,1시간 22분,1시간 22분
교차로,37.5406522,127.0880779,0시간 55분,0시간 55분,37.5402585,127.0879482,4시간 40분,4시간 40분,37.5402585,127.0879482,4시간 40분,4시간 40분
구의로3길,37.5402585,127.0879482,4시간 40분,4시간 40분,37.5401753,127.0885565,1시간 14분,1시간 14분,37.5401753,127.0885565,1시간 14분,1시간 14분
구의로3길,37.5402585,127.0879482,4시간 40분,4시간 40분,37.540311,127.0875474,1시간 6분,1시간 6분,37.540311,127.0875474,1시간 6분,1시간 6분
교차로,37.5402585,127.0879482,4시간 40분,4시간 40분,37.5406522,127.0880779,0시간 55분,0시간 55분,37.5406522,127.0880779,0시간 55분,0시간 55분
교차로,37.5402585,127.0879482,4시간 40분,4시간 40분,37.5398403,127.0878445,1시간 2분,1시간 2분,37.5398403,127.0878445,1시간 2분,1시간 2분
교차로,37.5409202,127.0861624,1시간 20분,1시간 20분,37.5407438,127.0868484,1시간 9분,1시간 9분,37.5407438,127.0868484,1시간 9분,1시간 9분
교차로,37.5409202,127.0861624,1시간 20분,1시간 20분,37.540168,127.0858373,1시간 16분,1시간 16분,37.540168,127.0858373,1시간 16분,1시간 16분
교차로,37.5409202,127.0861624,1시간 20분,1시간 20분,37.5412589,127.0863088,1시간 7분,1시간 7분,37.5412589,127.0863088,1시간 7분,1시간 7분
아차산로,37.5407971,127.0682669,0시간 00분,0시간 00분,37.5408823,127.0680155,1시간 21분,1시간 21분,37.5408823,127.0680155,1시간 21분,1시간 21분
교차로,37.5400302,127.0703087,1시간 35분,1시간 50분,37.5399404,127.0703792,0시간 00분,0시간 00분,37.5399404,127.0703792,0시간 00분,0시간 00분
교차로,37.5400302,127.0703087,1시간 35분,1시간 50분,37.5407172,127.0683008,6시간 1분,6시간 5분,37.5407172,127.0683008,6시간 1분,6시간 5분
아차산로,37.5399404,127.0703792,0시간 00분,0시간 00분,37.5399221,127.0704335,0시간 00분,0시간 00분,37.5398794,127.07056,0시간 00분,0시간 00분
교차로,37.5400574,127.0704295,0시간 20분,0시간 56분,37.5400302,127.0703087,1시간 35분,1시간 50분,37.5400302,127.0703087,1시간 35분,1시간 50분
아차산로,37.5400574,127.0704295,0시간 20분,0시간 56분,37.5402688,127.0698248,2시간 43분,4시간 16분,37.5402688,127.0698248,2시간 43분,4시간 16분
교차로,37.5407172,127.0683008,6시간 1분,6시간 5분,37.5407971,127.0682669,0시간 00분,0시간 00분,37.5407971,127.0682669,0시간 00분,0시간 00분
교차로,37.5407172,127.0683008,6시간 1분,6시간 5분,37.5400302,127.0703087,1시간 35분,1시간 50분,37.5400302,127.0703087,1시간 35분,1시간 50분
교차로,37.5406751,127.0682071,5시간 46분,5시간 59분,37.5407172,127.0683008,6시간 1분,6시간 5분,37.5407172,127.0683008,6시간 1분,6시간 5분
아차산로,37.5406751,127.0682071,5시간 46분,5시간 59분,37.5401425,127.06978,3시간 31분,4시간 40분,37.5401425,127.06978,3시간 31분,4시간 40분
광나루로52길,37.5397956,127.0923631,0시간 46분,1시간 29분,37.5400271,127.0927517,0시간 37분,1시간 3분,37.5400271,127.0927517,0시간 37분,1시간 3분
광나루로52길,37.5397956,127.0923631,0시간 46분,1시간 29분,37.539297,127.091526,0시간 48분,1시간 39분,37.539297,127.091526,0시간 48분,1시간 39분
교차로,37.5397956,127.0923631,0시간 46분,1시간 29분,37.5394112,127.0927233,3시간 1분,3시간 1분,37.53934,127.09279,1시간 8분,2시간 21분
강변역로,37.5369373,127.093273,3시간 39분,4시간 40분,37.5368779,127.0933194,4시간 11분,4시간 45분,37.5368779,127.0933194,4시간 11분,4시간 45분
강변역로,37.5370282,127.0934592,2시간 3분,2시간 31분,37.5372439,127.0931747,1시간 4분,1시간 58분,37.5372439,127.0931747,1시간 4분,1시간 58분
교차로,37.5370282,127.0934592,2시간 3분,2시간 31분,37.5370028,127.0932837,3시간 33분,4시간 44분,37.5369373,127.093273,3시간 39분,4시간 40분
아차산로,37.5379465,127.0896218,5시간 11분,5시간 11분,37.5381345,127.0899941,0시간 51분,0시간 51분,37.5381345,127.0899941,0시간 51분,0시간 51분
강변역로,37.5379465,127.0896218,5시간 11분,5시간 11분,37.5380108,127.0905073,0시간 00분,0시간 00분,37.5378533,127.0916063,5시간 37분,6시간 14분
아차산로36길,37.538861,127.074405,0시간 3분,0시간 3분,37.5387157,127.0743583,0시간 00분,0시간 00분,37.5387157,127.0743583,0시간 00분,0시간 00분
아차산로,37.538861,127.074405,0시간 3분,0시간 3분,37.5389146,127.0741901,0시간 00분,0시간 00분,37.5389146,127.0741901,0시간 00분,0시간 00분
능동로,37.5463516,127.0737171,1시간 57분,1시간 57분,37.5471705,127.0741336,1시간 25분,2시간 25분,37.5472339,127.0741928,1시간 54분,3시간 54분
교차로,37.5463516,127.0737171,1시간 57분,1시간 57분,37.5462318,127.0741117,0시간 00분,0시간 00분,37.5461429,127.0743925,0시간 37분,0시간 49분
광나루로20길,37.5461429,127.0743925,0시간 37분,0시간 49분,37.5464244,127.0745433,0시간 31분,0시간 49분,37.5464244,127.0745433,0시간 31분,0시간 49분
광나루로20길,37.5461429,127.0743925,0시간 37분,0시간 49분,37.5460408,127.0743414,0시간 39분,0시간 56분,37.5456702,127.0741737,0시간 00분,0시간 00분
교차로,37.5461429,127.0743925,0시간 37분,0시간 49분,37.5463301,127.073801,1시간 56분,1시간 56분,37.5463516,127.0737171,1시간 57분,1시간 57분
능동로16길,37.5449103,127.0753755,0시간 00분,0시간 00분,37.544886,127.0752415,0시간 00분,0시간 00분,37.5450081,127.0751556,1시간 13분,1시간 13분
능동로16길,37.5450081,127.0751556,1시간 13분,1시간 13분,37.5450702,127.0752777,0시간 2분,0시간 2분,37.5450702,127.0752777,0시간 2분,0시간 2분
능동로16길,37.5450081,127.0751556,1시간 13분,1시간 13분,37.5447699,127.0746877,0시간 9분,0시간 9분,37.5449416,127.0740067,0시간 8분,0시간 8분
능동로16길,37.5450081,127.0751556,1시간 13분,1시간 13분,37.544886,127.0752415,0시간 00분,0시간 00분,37.5449103,127.0753755,0시간 00분,0시간 00분
교차로,37.5415577,127.0828505,2시간 47분,2시간 47분,37.5414281,127.0827975,0시간 00분,0시간 00분,37.5414281,127.0827975,0시간 00분,0시간 00분
자양로23길,37.5414281,127.0827975,0시간 00분,0시간 00분,37.541319,127.0831733,7시간 45분,7시간 45분,37.541319,127.0831733,7시간 45분,7시간 45분
교차로,37.5414281,127.0827975,0시간 00분,0시간 00분,37.5415577,127.0828505,2시간 47분,2시간 47분,37.5415577,127.0828505,2시간 47분,2시간 47분
자양로23길,37.5414281,127.0827975,0시간 00분,0시간 00분,37.5415345,127.0824301,2시간 14분,3시간 45분,37.5415884,127.0824813,0시간 1분,0시간 1분
자양로23길,37.541319,127.0831733,7시간 45분,7시간 45분,37.5414281,127.0827975,0시간 00분,0시간 00분,37.5414281,127.0827975,0시간 00분,0시간 00분
자양로23길,37.541319,127.0831733,7시간 45분,7시간 45분,37.5409492,127.0830174,2시간 29분,2시간 29분,37.5409492,127.0830174,2시간 29분,2시간 29분
자양로23길,37.541319,127.0831733,7시간 45분,7시간 45분,37.5412159,127.0835288,1시간 59분,3시간 41분,37.5411813,127.0836592,1시간 43분,3시간 29분
자양로23길,37.5409492,127.0830174,2시간 29분,2시간 29분,37.541319,127.0831733,7시간 45분,7시간 45분,37.541319,127.0831733,7시간 45분,7시간 45분
