,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
3121,용마산로3길(9),37.5569134,127.0838525,37.5570931,127.0833909,37.5572356,127.0830247,0.540601047296899
3122,용마산로5길(13),37.5574786,127.0855843,37.5574494,127.0852765,37.5574494,127.0852765,0.540601047296899
3123,자양번영로5길(16),37.5329452,127.0734018,37.5326077,127.0727587,37.5325077,127.0726371,0.5405369505959492
3124,동일로40길(1),37.5518993,127.0701134,37.5518407,127.070355,37.5518407,127.070355,0.5405182664653856
3125,자양번영로2길(6),37.5299159,127.0782776,37.5298551,127.0786127,37.5298551,127.0786127,0.5405065579799145
3126,능동로15길(2),37.5451228,127.0722033,37.5451479,127.072113,37.5451479,127.072113,0.5404755422218868
3127,능동로37길(0),37.5583424,127.0786277,37.5578952,127.0797626,37.5578492,127.0798793,0.5404451496058522
3128,능동로37길(3),37.5578492,127.0798793,37.5578952,127.0797626,37.5583424,127.0786277,0.5404451496058522
3129,용마산로5길(1),37.5574494,127.0852765,37.5574786,127.0855843,37.5574786,127.0855843,0.5404328179783879
3130,용마산로30길(17),37.5676757,127.089772,37.5675504,127.0897659,37.5673038,127.0897311,0.5403807542019148
3131,용마산로30길(2),37.5673038,127.0897311,37.5675504,127.0897659,37.5676757,127.089772,0.5403807542019148
3132,광장로1길(8),37.5480859,127.1022832,37.5484404,127.1029869,37.5484404,127.1029869,0.5403687212774381
3133,동일로56길(7),37.5561778,127.0724651,37.556302,127.0721399,37.5563324,127.0720612,0.5403500371468746
3134,동일로56길(0),37.5563324,127.0720612,37.556302,127.0721399,37.5561778,127.0724651,0.5403500371468746
3135,긴고랑로(4),37.5622984,127.0823188,37.5619565,127.0829482,37.5619565,127.0829482,0.5402838959324335
3136,자양로53길(6),37.5551838,127.091829,37.554474,127.0928336,37.554474,127.0928336,0.5402528801744058
