도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,거리
천호대로129길(0),37.5523763,127.0896057,37.5524173,127.0897258,37.5526002,127.0903194,1595
천호대로129길(1),37.5527872,127.0909237,37.553229,127.0914259,37.553229,127.0914259,1554
천호대로129길(2),37.5527872,127.0909237,37.5526002,127.0903194,37.5526002,127.0903194,1579
천호대로129길(3),37.5540112,127.0923149,37.554474,127.0928336,37.554474,127.0928336,1472
천호대로129길(4),37.5540112,127.0923149,37.5536372,127.0918899,37.5536372,127.0918899,1514
천호대로129길(5),37.554474,127.0928336,37.5548933,127.0933028,37.5548933,127.0933028,1445
천호대로129길(6),37.554474,127.0928336,37.5540112,127.0923149,37.5540112,127.0923149,1481
천호대로129길(7),37.5536372,127.0918899,37.5540112,127.0923149,37.5540112,127.0923149,1500
천호대로129길(8),37.5536372,127.0918899,37.553229,127.0914259,37.553229,127.0914259,1534
천호대로129길(9),37.5536372,127.0918899,37.5539684,127.0914234,37.5539684,127.0914234,1525
천호대로129길(10),37.5539684,127.0914234,37.5536372,127.0918899,37.5536372,127.0918899,1520
천호대로129길(11),37.553229,127.0914259,37.5536372,127.0918899,37.5536372,127.0918899,1530
천호대로129길(12),37.553229,127.0914259,37.5527872,127.0909237,37.5527872,127.0909237,1560
천호대로129길(13),37.5526002,127.0903194,37.5527872,127.0909237,37.5527872,127.0909237,1570
천호대로129길(14),37.5526002,127.0903194,37.5524173,127.0897258,37.5523763,127.0896057,1595
천호대로129길(15),37.5548933,127.0933028,37.554474,127.0928336,37.554474,127.0928336,1462
영화사로11길(0),37.5554421,127.0942372,37.5557827,127.0948163,37.5557827,127.0948163,1385
영화사로11길(1),37.5554421,127.0942372,37.5548933,127.0933028,37.5548933,127.0933028,1432
영화사로11길(2),37.5557827,127.0948163,37.5554421,127.0942372,37.5554421,127.0942372,1391
영화사로11길(3),37.5548933,127.0933028,37.5554421,127.0942372,37.5554421,127.0942372,1414
"['영화사로13길', '영화사로11길'](0)",37.5557827,127.0948163,37.5559641,127.0954141,37.5555421,127.0950451,1359
"['영화사로13길', '영화사로11길'](1)",37.5555421,127.0950451,37.5559641,127.0954141,37.5557827,127.0948163,1359
자양로49길(0),37.553229,127.0914259,37.5528323,127.0919754,37.5528323,127.0919754,1533
자양로49길(1),37.5528323,127.0919754,37.5523553,127.0926757,37.5523553,127.0926757,1528
자양로49길(2),37.5528323,127.0919754,37.553229,127.0914259,37.553229,127.0914259,1536
자양로49길(3),37.5523553,127.0926757,37.5528323,127.0919754,37.5528323,127.0919754,1530
자양로47길(0),37.5526422,127.0917674,37.5517471,127.0921865,37.5517471,127.0921865,1543
자양로47길(1),37.5517471,127.0921865,37.5526422,127.0917674,37.5526422,127.0917674,1541
영화사로16가길(0),37.5544052,127.095984,37.5539797,127.0955286,37.5538121,127.0954717,1375
영화사로16가길(1),37.5531675,127.0961767,37.5534303,127.095844,37.5534303,127.095844,1394
영화사로16가길(2),37.5536311,127.0955898,37.5538121,127.0954717,37.5538121,127.0954717,1397
영화사로16가길(3),37.5536311,127.0955898,37.5534303,127.095844,37.5534303,127.095844,1396
영화사로16가길(4),37.5538121,127.0954717,37.5536311,127.0955898,37.5536311,127.0955898,1402
영화사로16가길(5),37.5538121,127.0954717,37.5539797,127.0955286,37.5544052,127.095984,1375
영화사로16가길(6),37.5534303,127.095844,37.5536311,127.0955898,37.5536311,127.0955898,1401
영화사로16가길(7),37.5534303,127.095844,37.5531675,127.0961767,37.5531675,127.0961767,1388
영화사로16나길(0),37.5537549,127.0970355,37.5532916,127.0965768,37.5532916,127.0965768,1346
영화사로16나길(1),37.5531675,127.0961767,37.5532513,127.0965369,37.5532916,127.0965768,1370
영화사로16나길(2),37.5531675,127.0961767,37.553045,127.0956506,37.5533517,127.0952941,1408
영화사로16나길(3),37.5532916,127.0965768,37.5537549,127.0970355,37.5537549,127.0970355,1332
영화사로16나길(4),37.5532916,127.0965768,37.5532513,127.0965369,37.5531675,127.0961767,1370
영화사로16나길(5),37.5533517,127.0952941,37.553045,127.0956506,37.5531675,127.0961767,1408
자양로44가길(0),37.5514271,127.0940096,37.5503699,127.094309,37.5500585,127.0941037,1513
자양로44가길(1),37.5500585,127.0941037,37.5505439,127.0943497,37.5514271,127.0940096,1512
천호대로135길(0),37.5506861,127.0923774,37.55029,127.0922937,37.55029,127.0922937,1580
천호대로135길(1),37.5499356,127.0922189,37.5500342,127.0922397,37.5500342,127.0922397,1583
천호대로135길(2),37.5499356,127.0922189,37.549769,127.092873,37.549769,127.092873,1559
천호대로135길(3),37.5499356,127.0922189,37.5495738,127.0920172,37.5495013,127.0919458,1591
천호대로135길(4),37.5496991,127.0931475,37.549769,127.092873,37.549769,127.092873,1559
천호대로135길(5),37.549769,127.092873,37.5496991,127.0931475,37.5496991,127.0931475,1558
천호대로135길(6),37.549769,127.092873,37.5499356,127.0922189,37.5499356,127.0922189,1569
천호대로135길(7),37.55029,127.0922937,37.5500342,127.0922397,37.5500342,127.0922397,1578
천호대로135길(8),37.55029,127.0922937,37.5506861,127.0923774,37.5506861,127.0923774,1576
