도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도,연속 일조량,총 일조량,경사도_점수(1-10점)
뚝섬로51길(22),37.5349719,127.0816876,37.5346878,127.0813712,37.5346878,127.0813712,1,2,0
뚝섬로51길(23),37.5357499,127.0825542,37.5349719,127.0816876,37.5349719,127.0816876,1,1,0
"['자양로13나길', '자양로13길'](0)",37.5329309,127.0804176,37.5331937,127.0800687,37.5334195,127.0803286,3,3,0
"['자양로13나길', '자양로13길'](1)",37.5334195,127.0803286,37.5331937,127.0800687,37.5329309,127.0804176,3,3,0
뚝섬로43길(0),37.5330228,127.0762812,37.5332197,127.0765456,37.5332197,127.0765456,1,2,0
뚝섬로43길(1),37.5332197,127.0765456,37.5330228,127.0762812,37.5330228,127.0762812,2,3,0
뚝섬로43길(2),37.5332197,127.0765456,37.5333837,127.0767657,37.5333837,127.0767657,1,1,0
뚝섬로43길(3),37.5332197,127.0765456,37.5332559,127.0763459,37.5343124,127.0766482,1,2,0
뚝섬로43길(4),37.5333837,127.0767657,37.5342534,127.0770155,37.5342534,127.0770155,0,0,0
뚝섬로43길(5),37.5333837,127.0767657,37.5332197,127.0765456,37.5332197,127.0765456,1,1,0
뚝섬로43길(6),37.5333837,127.0767657,37.5336143,127.0770665,37.5336143,127.0770665,2,3,0
뚝섬로43길(7),37.5336143,127.0770665,37.5333837,127.0767657,37.5333837,127.0767657,1,2,0
뚝섬로43길(8),37.5336143,127.0770665,37.5337505,127.0772394,37.5337505,127.0772394,2,2,0
뚝섬로43길(9),37.5341383,127.077732,37.5337505,127.0772394,37.5337505,127.0772394,1,1,5
뚝섬로43길(10),37.5342534,127.0770155,37.5333837,127.0767657,37.5333837,127.0767657,0,0,0
뚝섬로43길(11),37.5343124,127.0766482,37.5332559,127.0763459,37.5332197,127.0765456,1,1,0
뚝섬로43길(12),37.5337505,127.0772394,37.5336143,127.0770665,37.5336143,127.0770665,3,3,0
뚝섬로43길(13),37.5337505,127.0772394,37.5341383,127.077732,37.5341383,127.077732,1,1,5
"['뚝섬로57길', '자양로7길'](0)",37.5331433,127.0830009,37.5327187,127.0825133,37.5325039,127.082828,0,1,0
자양로13나길(0),37.5334195,127.0803286,37.5336314,127.0805751,37.5336314,127.0805751,5,7,0
자양로13나길(1),37.5336314,127.0805751,37.5334195,127.0803286,37.5334195,127.0803286,6,7,0
뚝섬로41길(0),37.5334543,127.0747931,37.5340589,127.0750327,37.5340589,127.0750327,0,0,0
뚝섬로41길(1),37.5340589,127.0750327,37.5334543,127.0747931,37.5334543,127.0747931,1,1,0
뚝섬로41길(2),37.5340589,127.0750327,37.5349531,127.0753872,37.5349531,127.0753872,1,1,0
뚝섬로41길(3),37.5348049,127.0761621,37.5349531,127.0753872,37.5349531,127.0753872,2,2,0
뚝섬로41길(4),37.5349531,127.0753872,37.5348049,127.0761621,37.5348049,127.0761621,2,2,0
뚝섬로41길(5),37.5349531,127.0753872,37.5340589,127.0750327,37.5340589,127.0750327,0,1,0
뚝섬로41길(6),37.5349531,127.0753872,37.5353844,127.0755582,37.5353844,127.0755582,2,2,0
뚝섬로41길(7),37.5353844,127.0755582,37.5349531,127.0753872,37.5349531,127.0753872,2,2,0
아차산로40길(0),37.5341975,127.0773638,37.5346086,127.0775237,37.5346086,127.0775237,2,2,0
아차산로40길(1),37.5346086,127.0775237,37.5349939,127.0776736,37.5349939,127.0776736,1,2,0
아차산로40길(2),37.5346086,127.0775237,37.5341975,127.0773638,37.5341975,127.0773638,0,0,0
아차산로40길(3),37.5353296,127.0787259,37.5353448,127.0785133,37.5353928,127.0783323,2,2,0
아차산로40길(4),37.535514,127.0778759,37.5353928,127.0783323,37.5353928,127.0783323,1,1,0
아차산로40길(5),37.535514,127.0778759,37.5354835,127.0778641,37.5354835,127.0778641,1,1,0
아차산로40길(6),37.535514,127.0778759,37.5358207,127.077995,37.5359198,127.0780335,2,2,0
아차산로40길(7),37.5363051,127.0781832,37.5363455,127.0781993,37.5363455,127.0781993,1,1,0
아차산로40길(8),37.5363051,127.0781832,37.5359794,127.0780566,37.5359794,127.0780566,1,1,0
아차산로40길(9),37.5363051,127.0781832,37.5363096,127.0776965,37.5363096,127.0776965,1,1,0
아차산로40길(10),37.5366375,127.0783128,37.5363455,127.0781993,37.5363455,127.0781993,1,1,0
아차산로40길(11),37.5366375,127.0783128,37.5375654,127.0786775,37.5376324,127.0787038,3,3,0
아차산로40길(12),37.5363455,127.0781993,37.5366375,127.0783128,37.5366375,127.0783128,2,2,0
아차산로40길(13),37.5363455,127.0781993,37.5363051,127.0781832,37.5363051,127.0781832,1,1,0
아차산로40길(14),37.5361742,127.0774303,37.5361419,127.0776458,37.5363096,127.0776965,0,0,0
아차산로40길(15),37.5364925,127.0774178,37.5363925,127.0777096,37.5363096,127.0776965,4,4,0
아차산로40길(16),37.5376324,127.0787038,37.5375654,127.0786775,37.5366375,127.0783128,3,3,0
아차산로40길(17),37.5363096,127.0776965,37.5363051,127.0781832,37.5363051,127.0781832,1,1,0
아차산로40길(18),37.5363096,127.0776965,37.5361419,127.0776458,37.5361742,127.0774303,0,0,0
아차산로40길(19),37.5363096,127.0776965,37.5363925,127.0777096,37.5364925,127.0774178,4,4,0
아차산로40길(20),37.5359794,127.0780566,37.5363051,127.0781832,37.5363051,127.0781832,1,1,0
아차산로40길(21),37.5359794,127.0780566,37.5359198,127.0780335,37.5359198,127.0780335,2,2,0
아차산로40길(22),37.5354835,127.0778641,37.535514,127.0778759,37.535514,127.0778759,1,1,0
아차산로40길(23),37.5354835,127.0778641,37.5352592,127.0777768,37.5352592,127.0777768,1,1,0
아차산로40길(24),37.5352592,127.0777768,37.5354835,127.0778641,37.5354835,127.0778641,1,1,0
아차산로40길(25),37.5352592,127.0777768,37.5349939,127.0776736,37.5349939,127.0776736,1,1,0
아차산로40길(26),37.5349939,127.0776736,37.5352592,127.0777768,37.5352592,127.0777768,1,1,0
아차산로40길(27),37.5349939,127.0776736,37.5346086,127.0775237,37.5346086,127.0775237,1,2,0
아차산로40길(28),37.5353928,127.0783323,37.535514,127.0778759,37.535514,127.0778759,1,1,0
아차산로40길(29),37.5353928,127.0783323,37.5353448,127.0785133,37.5353296,127.0787259,2,2,0
아차산로40길(30),37.5359198,127.0780335,37.5359794,127.0780566,37.5359794,127.0780566,2,2,0
아차산로40길(31),37.5359198,127.0780335,37.535613,127.0779144,37.535514,127.0778759,2,2,0
"['자양로13나길', '뚝섬로47길', '뚝섬로49길'](0)",37.5342637,127.0792632,37.5346348,127.0801609,37.5344977,127.0803872,0,0,0
"['자양로15길', '아차산로40길'](0)",37.534395,127.0780883,37.5345919,127.0781467,37.5346086,127.0775237,1,2,0
"['자양로15길', '아차산로40길'](1)",37.5346086,127.0775237,37.5345919,127.0781467,37.534395,127.0780883,1,2,0
"['뚝섬로49길', '뚝섬로47길', '자양로13나길'](0)",37.5344977,127.0803872,37.5344488,127.079476,37.5342637,127.0792632,3,3,0
아차산로42길(0),37.5347714,127.0787425,37.5348948,127.0786832,37.5353296,127.0787259,1,1,0
아차산로42길(1),37.5353296,127.0787259,37.5356655,127.0788432,37.5356655,127.0788432,1,1,0
아차산로42길(2),37.5353296,127.0787259,37.5348948,127.0786832,37.5347714,127.0787425,1,1,0
아차산로42길(3),37.5355767,127.0797453,37.5356655,127.0788432,37.5356655,127.0788432,1,1,0
아차산로42길(4),37.5356655,127.0788432,37.5353296,127.0787259,37.5353296,127.0787259,1,1,0
아차산로42길(5),37.5356655,127.0788432,37.5355767,127.0797453,37.5355767,127.0797453,1,1,0
아차산로42길(6),37.5356655,127.0788432,37.5362351,127.0788864,37.5363618,127.0788991,2,3,0
아차산로42길(7),37.5363618,127.0788991,37.5368972,127.0788645,37.5375161,127.0791478,4,4,0
아차산로42길(8),37.5363618,127.0788991,37.5361166,127.0788553,37.5356655,127.0788432,3,2,0
아차산로42길(9),37.5375161,127.0791478,37.5368972,127.0788645,37.5363618,127.0788991,4,4,0
아차산로58나길(0),37.5350908,127.0897292,37.5352075,127.0901355,37.5352075,127.0901355,3,3,6
아차산로58나길(1),37.5352075,127.0901355,37.5358019,127.0898615,37.5358019,127.0898615,1,1,5
아차산로58나길(2),37.5352075,127.0901355,37.5353188,127.0905089,37.5353188,127.0905089,0,0,0
아차산로58나길(3),37.5352075,127.0901355,37.5350908,127.0897292,37.5350908,127.0897292,4,4,6
아차산로58나길(4),37.5353188,127.0905089,37.5359101,127.09021,37.5359101,127.09021,1,1,5
아차산로58나길(5),37.5353188,127.0905089,37.5353621,127.0906545,37.5353621,127.0906545,1,1,0
아차산로58나길(6),37.5353188,127.0905089,37.5352075,127.0901355,37.5352075,127.0901355,1,1,0
아차산로58나길(7),37.5353621,127.0906545,37.5353188,127.0905089,37.5353188,127.0905089,0,0,0
아차산로58나길(8),37.5358019,127.0898615,37.5352075,127.0901355,37.5352075,127.0901355,1,1,5
아차산로58나길(9),37.5359101,127.09021,37.5353188,127.0905089,37.5353188,127.0905089,0,0,5
"['뚝섬로67길', '구의강변로3길'](0)",37.535266,127.0909877,37.5352214,127.0912854,37.5357203,127.0916068,2,2,0
"['뚝섬로67길', '구의강변로3길'](1)",37.5357203,127.0916068,37.5352214,127.0912854,37.535266,127.0909877,2,2,0
아차산로46길(0),37.5352648,127.080636,37.5354277,127.0805762,37.5360635,127.0808346,0,0,0
아차산로46길(1),37.5360635,127.0808346,37.5365178,127.0810191,37.5365178,127.0810191,3,3,0
아차산로46길(2),37.5360635,127.0808346,37.5354277,127.0805762,37.5352648,127.080636,0,0,0
아차산로46길(3),37.5365178,127.0810191,37.5360635,127.0808346,37.5360635,127.0808346,2,2,0
아차산로46길(4),37.5365178,127.0810191,37.5369342,127.0811823,37.5370041,127.0812097,3,3,0
아차산로46길(5),37.5370041,127.0812097,37.5369342,127.0811823,37.5365178,127.0810191,3,3,0
"['자양로15길', '아차산로44가길'](0)",37.5352648,127.080636,37.5351901,127.0796665,37.5355767,127.0797453,0,0,0
"['자양로15길', '아차산로44가길'](1)",37.5355767,127.0797453,37.5351901,127.0796665,37.5352648,127.080636,0,0,0
능동로10길(0),37.5353844,127.0755582,37.5361667,127.0735812,37.5361667,127.0735812,2,3,0
능동로10길(1),37.5361667,127.0735812,37.5353844,127.0755582,37.5353844,127.0755582,2,2,0
능동로10길(2),37.5361667,127.0735812,37.5362235,127.0734032,37.5364758,127.0726129,2,3,0
능동로10길(3),37.5364758,127.0726129,37.5369534,127.0711165,37.5369534,127.0711165,2,2,0
능동로10길(4),37.5364758,127.0726129,37.5362235,127.0734032,37.5361667,127.0735812,2,3,0
능동로10길(5),37.5369534,127.0711165,37.5364758,127.0726129,37.5364758,127.0726129,2,3,0
능동로10길(6),37.5369534,127.0711165,37.5369925,127.0709942,37.537179,127.0703117,2,2,0
능동로10길(7),37.537179,127.0703117,37.5369925,127.0709942,37.5369534,127.0711165,2,2,0
능동로10길(8),37.537179,127.0703117,37.5374053,127.0696971,37.5374433,127.0695827,1,1,0
능동로10길(9),37.5374433,127.0695827,37.5374053,127.0696971,37.537179,127.0703117,1,1,0
자양번영로7길(0),37.5353844,127.0755582,37.53551,127.0756231,37.5357154,127.0756933,1,1,0
자양번영로7길(1),37.5357154,127.0756933,37.5361594,127.0758451,37.5361594,127.0758451,1,1,5
자양번영로7길(2),37.5357154,127.0756933,37.5356557,127.0759895,37.5356557,127.0759895,0,0,0
자양번영로7길(3),37.5357154,127.0756933,37.53551,127.0756231,37.5353844,127.0755582,1,1,0
자양번영로7길(4),37.5355739,127.076395,37.5356557,127.0759895,37.5356557,127.0759895,1,1,6
자양번영로7길(5),37.5361594,127.0758451,37.5357154,127.0756933,37.5357154,127.0756933,1,1,5
자양번영로7길(6),37.5361051,127.0761296,37.5356557,127.0759895,37.5356557,127.0759895,0,0,5
자양번영로7길(7),37.5356557,127.0759895,37.5355739,127.076395,37.5355739,127.076395,3,3,6
자양번영로7길(8),37.5356557,127.0759895,37.5357154,127.0756933,37.5357154,127.0756933,0,0,0
자양번영로7길(9),37.5356557,127.0759895,37.5361051,127.0761296,37.5361051,127.0761296,0,0,5
아차산로44가길(0),37.5355767,127.0797453,37.53592,127.0796844,37.5364568,127.0796924,4,4,0
아차산로44가길(1),37.5364568,127.0796924,37.5357791,127.0797754,37.5355767,127.0797453,2,2,0
아차산로46나길(0),37.5356279,127.0820716,37.5357738,127.0820005,37.5359239,127.0813963,3,3,0
아차산로46나길(1),37.5359239,127.0813963,37.5360635,127.0808346,37.5360635,127.0808346,0,0,0
아차산로46나길(2),37.5359239,127.0813963,37.5357738,127.0820005,37.5356279,127.0820716,3,3,0
아차산로46나길(3),37.5360635,127.0808346,37.5359239,127.0813963,37.5359239,127.0813963,0,0,0
아차산로58가길(0),37.5356786,127.0894451,37.5358019,127.0898615,37.5358019,127.0898615,3,3,0
아차산로58가길(1),37.5358019,127.0898615,37.5359101,127.09021,37.5359101,127.09021,1,1,0
아차산로58가길(2),37.5358019,127.0898615,37.5356786,127.0894451,37.5356786,127.0894451,4,4,0
아차산로58가길(3),37.5359101,127.09021,37.5361041,127.0908353,37.5361041,127.0908353,1,1,0
아차산로58가길(4),37.5359101,127.09021,37.5358019,127.0898615,37.5358019,127.0898615,1,1,0
아차산로58가길(5),37.5361041,127.0908353,37.5359101,127.09021,37.5359101,127.09021,1,1,0
구의강변로3가길(0),37.535693,127.0916754,37.5363797,127.0914994,37.5372643,127.0911827,0,1,4
구의강변로3가길(1),37.5372643,127.0911827,37.5363797,127.0914994,37.535693,127.0916754,0,1,4
아차산로46가길(0),37.5359239,127.0813963,37.5363749,127.0815707,37.5363749,127.0815707,0,0,0
아차산로46가길(1),37.5359673,127.0831829,37.5363749,127.0815707,37.5363749,127.0815707,1,1,0
아차산로46가길(2),37.5363749,127.0815707,37.5359239,127.0813963,37.5359239,127.0813963,0,0,0
아차산로46가길(3),37.5363749,127.0815707,37.5359673,127.0831829,37.5359673,127.0831829,0,1,0
아차산로46가길(4),37.5363749,127.0815707,37.5365178,127.0810191,37.5365178,127.0810191,3,3,0
아차산로46가길(5),37.5365178,127.0810191,37.5363749,127.0815707,37.5363749,127.0815707,2,2,0
"['아차산로44길', '아차산로46길'](0)",37.5360635,127.0808346,37.5362057,127.0802355,37.5366539,127.0801941,1,1,0
"['아차산로44길', '아차산로46길'](1)",37.5366539,127.0801941,37.5362057,127.0802355,37.5360635,127.0808346,1,1,0
능동로8길(0),37.5362609,127.0707888,37.536338,127.0704726,37.536338,127.0704726,3,3,0
능동로8길(1),37.536338,127.0704726,37.5364687,127.0700048,37.5364687,127.0700048,2,2,0
능동로8길(2),37.536338,127.0704726,37.5362609,127.0707888,37.5362609,127.0707888,3,3,0
능동로8길(3),37.5364687,127.0700048,37.536338,127.0704726,37.536338,127.0704726,2,2,0
능동로8길(4),37.5364687,127.0700048,37.5366502,127.0693563,37.5366834,127.0692378,1,3,0
능동로8길(5),37.5366834,127.0692378,37.5366502,127.0693563,37.5364687,127.0700048,1,3,0
강변역로2길(0),37.5365568,127.0902852,37.5367421,127.0902522,37.5372643,127.0911827,1,3,0
강변역로2길(1),37.5372643,127.0911827,37.5378143,127.0915783,37.5378533,127.0916063,2,3,5
강변역로2길(2),37.5372643,127.0911827,37.5367421,127.0902522,37.5365568,127.0902852,1,3,0
강변역로2길(3),37.5378533,127.0916063,37.5378143,127.0915783,37.5372643,127.0911827,2,3,5
자양로16길(0),37.5368338,127.0850904,37.536419,127.0849389,37.5361841,127.0837867,4,4,0
자양로16길(1),37.5361841,127.0837867,37.536419,127.0849389,37.5368338,127.0850904,4,4,0
자양번영로11길(0),37.5369192,127.0767797,37.5369856,127.0765146,37.5369856,127.0765146,2,2,0
자양번영로11길(1),37.5374485,127.0746676,37.5373791,127.0749444,37.5373791,127.0749444,0,0,0
자양번영로11길(2),37.5374485,127.0746676,37.5373749,127.0745947,37.5368279,127.0744125,0,0,0
자양번영로11길(3),37.5368279,127.0744125,37.5373749,127.0745947,37.5374485,127.0746676,0,0,0
자양번영로11길(4),37.5373472,127.075072,37.5372816,127.0753336,37.5372816,127.0753336,1,1,0
자양번영로11길(5),37.5373472,127.075072,37.5373791,127.0749444,37.5373791,127.0749444,0,0,0
자양번영로11길(6),37.5373472,127.075072,37.5367109,127.0748247,37.5367109,127.0748247,0,0,0
자양번영로11길(7),37.5367109,127.0748247,37.5373472,127.075072,37.5373472,127.075072,0,0,0
자양번영로11길(8),37.5372816,127.0753336,37.5372501,127.0754593,37.5372501,127.0754593,0,0,0
자양번영로11길(9),37.5372816,127.0753336,37.5373472,127.075072,37.5373472,127.075072,0,0,0
자양번영로11길(10),37.5372816,127.0753336,37.5366421,127.0750721,37.5366421,127.0750721,0,0,0
자양번영로11길(11),37.5366421,127.0750721,37.5372816,127.0753336,37.5372816,127.0753336,1,1,0
자양번영로11길(12),37.537075,127.0761582,37.5370529,127.0762463,37.5370529,127.0762463,0,0,0
자양번영로11길(13),37.537075,127.0761582,37.5371175,127.0759883,37.5371175,127.0759883,0,0,0
자양번영로11길(14),37.5378241,127.075143,37.5373791,127.0749444,37.5373791,127.0749444,0,0,0
자양번영로11길(15),37.5373791,127.0749444,37.5373472,127.075072,37.5373472,127.075072,0,0,0
자양번영로11길(16),37.5373791,127.0749444,37.5374485,127.0746676,37.5374485,127.0746676,0,0,0
자양번영로11길(17),37.5373791,127.0749444,37.5378241,127.075143,37.5378241,127.075143,0,0,0
자양번영로11길(18),37.5377099,127.0756439,37.5372501,127.0754593,37.5372501,127.0754593,0,0,0
자양번영로11길(19),37.5372501,127.0754593,37.5371765,127.0757532,37.5371765,127.0757532,0,0,7
자양번영로11길(20),37.5372501,127.0754593,37.5372816,127.0753336,37.5372816,127.0753336,1,1,0
자양번영로11길(21),37.5372501,127.0754593,37.5377099,127.0756439,37.5377099,127.0756439,0,0,0
자양번영로11길(22),37.5376448,127.0759249,37.5371765,127.0757532,37.5371765,127.0757532,0,0,5
자양번영로11길(23),37.5371765,127.0757532,37.5371175,127.0759883,37.5371175,127.0759883,0,0,0
자양번영로11길(24),37.5371765,127.0757532,37.5372501,127.0754593,37.5372501,127.0754593,0,0,7
자양번영로11길(25),37.5371765,127.0757532,37.5376448,127.0759249,37.5376448,127.0759249,0,0,5
자양번영로11길(26),37.5375899,127.0761575,37.5371175,127.0759883,37.5371175,127.0759883,0,0,0
자양번영로11길(27),37.5371175,127.0759883,37.537075,127.0761582,37.537075,127.0761582,0,0,0
자양번영로11길(28),37.5371175,127.0759883,37.5371765,127.0757532,37.5371765,127.0757532,0,0,0
자양번영로11길(29),37.5371175,127.0759883,37.5375899,127.0761575,37.5375899,127.0761575,1,1,0
자양번영로11길(30),37.5375248,127.0764244,37.5370529,127.0762463,37.5370529,127.0762463,0,0,0
자양번영로11길(31),37.5370529,127.0762463,37.5369856,127.0765146,37.5369856,127.0765146,0,0,0
자양번영로11길(32),37.5370529,127.0762463,37.537075,127.0761582,37.537075,127.0761582,0,0,0
자양번영로11길(33),37.5370529,127.0762463,37.5375248,127.0764244,37.5375248,127.0764244,0,0,0
자양번영로11길(34),37.5374577,127.0766918,37.5369856,127.0765146,37.5369856,127.0765146,0,0,0
자양번영로11길(35),37.5369856,127.0765146,37.5369192,127.0767797,37.5369192,127.0767797,3,3,0
자양번영로11길(36),37.5369856,127.0765146,37.5370529,127.0762463,37.5370529,127.0762463,0,0,0
자양번영로11길(37),37.5369856,127.0765146,37.5374577,127.0766918,37.5374577,127.0766918,0,0,0
아차산로38길(0),37.5374485,127.0746676,37.5378929,127.0748405,37.5378929,127.0748405,1,1,0
아차산로38길(1),37.5385384,127.0750969,37.5384633,127.0750678,37.5381889,127.0749614,0,0,0
아차산로38길(2),37.5378929,127.0748405,37.5374485,127.0746676,37.5374485,127.0746676,0,0,0
아차산로38길(3),37.5378929,127.0748405,37.5379265,127.0748536,37.5381889,127.0749614,1,1,0
아차산로38길(4),37.5381889,127.0749614,37.5380836,127.0753748,37.5380836,127.0753748,0,0,0
아차산로38길(5),37.5381889,127.0749614,37.5379265,127.0748536,37.5378929,127.0748405,1,1,0
아차산로38길(6),37.5381889,127.0749614,37.5384633,127.0750678,37.5385384,127.0750969,0,0,0
아차산로38길(7),37.537983,127.0757694,37.5380836,127.0753748,37.5380836,127.0753748,0,0,0
아차산로38길(8),37.5380836,127.0753748,37.537983,127.0757694,37.537983,127.0757694,0,1,0
아차산로38길(9),37.5380836,127.0753748,37.5381889,127.0749614,37.5381889,127.0749614,0,0,0
아차산로45길(0),37.5371136,127.0812538,37.5373602,127.081337,37.5376674,127.0807978,1,2,0
아차산로45길(1),37.5376674,127.0807978,37.5371989,127.0812867,37.5371136,127.0812538,0,1,0
아차산로45길(2),37.5376674,127.0807978,37.538015,127.0801892,37.5383154,127.079671,1,1,4
아차산로45길(3),37.5376674,127.0807978,37.5380103,127.0810294,37.5381449,127.081042,2,2,0
아차산로45길(4),37.5381449,127.081042,37.5378887,127.080962,37.5376674,127.0807978,2,2,0
아차산로45길(5),37.5383154,127.079671,37.538015,127.0801892,37.5376674,127.0807978,1,1,4
아차산로55길(0),37.5373068,127.0866171,37.5373703,127.0866108,37.5381339,127.0865345,5,5,0
아차산로55길(1),37.5381339,127.0865345,37.5397487,127.0864326,37.5397487,127.0864326,0,0,0
아차산로55길(2),37.5381339,127.0865345,37.5373703,127.0866108,37.5373068,127.0866171,5,5,0
아차산로55길(3),37.5397487,127.0864326,37.5404271,127.086716,37.5404271,127.086716,1,1,0
아차산로55길(4),37.5397487,127.0864326,37.5381339,127.0865345,37.5381339,127.0865345,0,0,0
아차산로55길(5),37.5410325,127.086969,37.5407438,127.0868484,37.5407438,127.0868484,1,1,0
아차산로55길(6),37.5404271,127.086716,37.5407438,127.0868484,37.5407438,127.0868484,1,1,0
아차산로55길(7),37.5404271,127.086716,37.5397487,127.0864326,37.5397487,127.0864326,1,1,0
아차산로55길(8),37.5407438,127.0868484,37.5410325,127.086969,37.5410325,127.086969,1,1,0
아차산로55길(9),37.5407438,127.0868484,37.5404271,127.086716,37.5404271,127.086716,1,1,0
